country,region,hazard_fuel_repair_cost,hazard_car_resale,hazard_tax_fines,hazard_zez_restriction,hazard_journey_complex,hazard_pollution_exposure,composite_score,composite_level,gender,education,activity_status,household_size,location,ethnic_minority,disability,lgbtiqa,political_group,english_proficiency,digital_confidence,citizenship,hh_lives_alone,hh_has_partner,hh_children_under_25,hh_children_25_plus,hh_parent_grandparent,hh_disabled_member,hh_other_relatives,hh_non_relatives,car_access,newest_car_fuel,planning_purchase,planned_car_type,ev_charging_better,aware_ev_programmes,ev_likelihood,transport_mode,need_car_for_job,travel_distance,travel_frequency,commute_1hr,public_transit_qual,use_more_if_lowemis,macro_modal_split_cars,macro_cant_afford_transport,macro_cars_per_1000,macro_alt_motor_energy,macro_cars_by_age,macro_new_cars_by_motor,macro_hh_expend_transport,macro_fuel_price,macro_road_transport_expend,religious_minority,is_native_born,speaks_national_language,newest_car_year_band,age,age_group,weekly_spend_band,income_band,household_type,ev_perception,num_cars
Spain,Community of Madrid,16,2,9,25,20,9,13.5,3,Man,Further education or training after school (not university),Other,2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Very likely,"Car (private, company, leased car or taxi, car share)",Sometimes,More than 15 km,Three or more days per week,Yes,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,Yes,2020+,26.0,18-29,3_High,6,"Couple, no children",3,2
Spain,Andalusia,12,4,20,10,4,4,9.0,2,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Unlikely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Poor,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,pre-2010,28.0,18-29,1_Low,3,Multi-generational / extended,2,1
Italy,Umbria,12,6,6,12,12,8,9.333333333333334,2,Man,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),Maybe,Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,Yes,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,67.0,60+,2_Medium,4,Lives alone,3,1
Spain,Catalonia,25,25,25,25,25,1,21.0,5,Woman,Primary or Secondary education,Unemployed (actively seeking work or available to start work),2,Urban,No,No,Yes,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,1,0,0,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Not sure,Walking,Not applicable,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,pre-2010,41.0,30-44,2_Medium,2,Single parent,3,1
Spain,Valencian Community,16,15,16,25,25,4,16.833333333333332,4,Woman,Primary or Secondary education,"Attending school, university, or other educational/training programmes",3,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Somewhat unlikely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Very good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,32.0,30-44,2_Medium,2,Multi-generational / extended,3,1
Italy,Sicily,20,15,16,15,8,16,15.0,4,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",4,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Twice per week,Yes,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,pre-2010,28.0,18-29,2_Medium,1,Multi-generational / extended,3,2
Spain,Andalusia,9,20,20,20,16,20,17.5,5,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,1,0,1,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Diesel,"Yes, definitely",Not sure,Likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Three or more days per week,Yes,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,22.0,18-29,3_High,3,"Couple, no children",2,2
Spain,Castile and León,12,20,9,16,4,9,11.666666666666666,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Rural,No,No,No,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Very likely,"Car (private, company, leased car or taxi, car share)",Always,Between 1 km and 5 km,Three or more days per week,Yes,Very poor,"Yes, definitely",16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,46.0,45-59,3_High,8,Couple with children,5,2
Spain,Community of Madrid,16,6,12,20,2,9,10.833333333333334,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Somewhat unlikely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Twice per week,Yes,Very good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,25.0,18-29,1_Low,5,Multi-generational / extended,4,2
Spain,Andalusia,20,12,9,25,6,8,13.333333333333334,3,Man,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Diesel,I am considering to buy a new car in the next 2 -3 years,Petrol,Maybe,Yes,Somewhat unlikely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Three or more days per week,Yes,Very poor,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,pre-2010,61.0,60+,2_Medium,4,Couple with children,2,1
Spain,Catalonia,25,16,25,25,20,16,21.166666666666668,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),2,Urban,No,Yes,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Electric,Not applicable,Not sure,Very likely,"Car (private, company, leased car or taxi, car share)",Always,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Poor,"Yes, definitely",16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,pre-2010,36.0,30-44,2_Medium,2,"Couple, no children",4,1
Italy,Lombardy,16,16,8,4,1,1,7.666666666666667,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Rural,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Petrol,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Very unlikely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,42.0,30-44,3_High,6,Couple with children,3,2
Spain,Galicia,20,8,10,16,8,4,11.0,2,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",5,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,More than 15 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,19.0,18-29,1_Low,7,Multi-generational / extended,4,2
Spain,Castile and León,9,9,1,4,4,9,6.0,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,EU citizen from another country,0,0,0,0,1,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),Maybe,Yes,Somewhat likely,Walking,Not applicable,Between 1 km and 5 km,Twice per week,Yes,Good,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,Yes,2010-2019,43.0,30-44,3_High,3,Multi-generational / extended,3,1
Spain,Andalusia,20,15,4,4,9,16,11.333333333333334,2,Man,Further education or training after school (not university),Unemployed (actively seeking work or available to start work),3,Urban,No,No,No,Yes,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,No,Very likely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,28.0,18-29,2_Medium,1,Multi-generational / extended,4,1
Spain,Canary Islands,25,15,9,9,9,1,11.333333333333334,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Likely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,pre-2010,29.0,18-29,3_High,2,"Couple, no children",4,1
Spain,Andalusia,9,15,9,2,9,9,8.833333333333334,2,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,Yes,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),Maybe,Yes,Somewhat unlikely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Average,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,pre-2010,53.0,45-59,1_Low,2,Lives alone,3,1
Spain,Community of Madrid,25,16,25,25,25,9,20.833333333333332,5,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),5,Urban,No,Yes,No,No,Mother tongue / Very well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,0,1,0,1,1,1,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,More than 15 km,Three or more days per week,Yes,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,23.0,18-29,2_Medium,3,Single parent,3,2
Italy,Lazio,20,16,16,16,25,20,18.833333333333332,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,Prefer not to say,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,1,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Three or more days per week,Yes,Average,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,66.0,60+,2_Medium,6,Couple with children,4,2
Italy,Campania,12,15,20,25,6,6,14.0,3,Man,Primary or Secondary education,Unemployed (actively seeking work or available to start work),2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,No,Not applicable,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Not sure,Walking,Not applicable,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Very poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,48.0,45-59,1_Low,3,Multi-generational / extended,3,0
Spain,Catalonia,25,25,16,25,25,16,22.0,5,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","Attending school, university, or other educational/training programmes",1,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Good,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,19.0,18-29,1_Low,3,Lives alone,4,1
Spain,Andalusia,12,6,20,16,6,12,12.0,3,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Non-EU citizen,0,0,0,0,0,0,0,1,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Unlikely,Walking,Not applicable,Less than 1 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Average,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,No,2010-2019,43.0,30-44,1_Low,2,Other shared,4,1
Italy,Emilia-Romagna,20,16,25,20,9,12,17.0,4,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Suburban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Petrol,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,More than 15 km,Once per week,No,Poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,35.0,30-44,3_High,2,Lives alone,3,1
Spain,Andalusia,15,6,20,25,6,8,13.333333333333334,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,No,Not applicable,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Somewhat unlikely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,Not applicable,28.0,18-29,1_Low,4,Lives alone,5,0
Italy,Lazio,16,5,20,25,4,25,15.833333333333334,4,Man,Further education or training after school (not university),Unemployed (actively seeking work or available to start work),3,Suburban,No,Yes,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,No,Not applicable,I am considering to buy a new car in the next 2 -3 years,Electric,Not applicable,Yes,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Three or more days per week,No,Poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,28.0,18-29,2_Medium,1,Multi-generational / extended,5,0
